grade_id;course_id;check_point_id;student_id;grade
131;41;A1;1293770;0.428571428571
132;41;A1;674980;-1.0
133;41;A1;10;0.0
134;41;A1;450175;-1.0
135;41;A1;1328036;-1.0
136;41;A1;429266;0.714285714286
137;41;A1;1328140;-1.0
138;41;A1;1058143;0.857142857143
139;41;A1;282602;-1.0
140;41;A1;72233;-1.0
141;41;A1;1232821;0.714285714286
142;41;A1;333680;-1.0
143;41;A1;437645;-1.0
144;41;A1;45332;-1.0
145;41;A1;84433;-1.0
146;41;A1;338088;-1.0
147;41;A1;1329506;1.0
148;41;A1;1232971;-1.0
149;41;A1;312579;-1.0
150;41;A1;477481;0.0
151;41;A1;1329895;0.857142857143
152;41;A1;677755;-1.0
153;41;A1;292922;-1.0
154;41;A1;23964;-1.0
155;41;A1;121132;-1.0
156;41;A1;120705;-1.0
157;41;A1;276386;-1.0
158;41;A1;967027;-1.0
159;41;A1;1330459;0.857142857143
160;41;A1;607912;-1.0
161;41;A1;550598;0.714285714286
162;41;A1;223061;-1.0
163;41;A1;1330604;-1.0
164;41;A1;241062;-1.0
165;41;A1;195841;-1.0
166;41;A1;437125;-1.0
167;41;A1;186246;-1.0
168;41;A1;1331039;-1.0
169;41;A1;533684;0.142857142857
170;41;A1;1330870;-1.0
171;41;A1;533678;0.571428571429
172;41;A1;459885;-1.0
173;41;A1;590104;-1.0
174;41;A1;238800;-1.0
175;41;A1;1331253;-1.0
176;41;A1;1331247;-1.0
177;41;A1;1331406;-1.0
178;41;A1;509193;-1.0
179;41;A1;236157;-1.0
180;41;A1;531443;-1.0
181;41;A1;589876;0.142857142857
182;41;A1;1328243;0.571428571429
183;41;A1;1281651;-1.0
184;41;A1;1332310;0.714285714286
185;41;A1;415474;0.428571428571
186;41;A1;204626;-1.0
187;41;A1;272285;-1.0
188;41;A1;154863;-1.0
189;41;A1;16939;-1.0
190;41;A1;1332510;-1.0
191;41;A1;81871;-1.0
192;41;A1;17128;0.571428571429
193;41;A1;1332765;1.0
194;41;A1;1332802;-1.0
195;41;A1;38110;-1.0
196;41;A1;24920;-1.0
197;41;A1;1332948;-1.0
198;41;A1;1332996;0.142857142857
199;41;A1;1323237;-1.0
200;41;A1;1333000;-1.0
201;41;A1;1333014;-1.0
202;41;A1;1333003;0.0
203;41;A1;30561;-1.0
204;41;A1;220783;-1.0
205;41;A1;1002502;0.285714285714
206;41;A1;968635;0.571428571429
207;41;A1;969682;0.285714285714
208;41;A1;1036720;-1.0
209;41;A1;174793;-1.0
210;41;A1;1036348;-1.0
211;41;A1;557681;0.571428571429
212;41;A1;480260;0.714285714286
213;41;A1;1324939;-1.0
214;41;A1;551498;0.714285714286
215;41;A1;1328145;-1.0
216;41;A1;1333597;1.0
217;41;A1;1333609;1.0
218;41;A1;1333625;-1.0
219;41;A1;1333622;-1.0
220;41;A1;1333629;-1.0
221;41;A1;1333610;-1.0
222;41;A1;1333624;0.142857142857
223;41;A1;1333627;0.857142857143
224;41;A1;1333634;0.142857142857
225;41;A1;1036780;0.0
226;41;A1;1333640;-1.0
227;41;A1;1333604;1.0
228;41;A1;1333632;-1.0
229;41;A1;1333646;0.428571428571
230;41;A1;1333647;1.0
231;41;A1;1333633;-1.0
232;41;A1;1333630;0.857142857143
233;41;A1;1333653;1.0
234;41;A1;1333642;0.142857142857
235;41;A1;1333648;0.571428571429
236;41;A1;1333655;1.0
237;41;A1;1333651;0.857142857143
238;41;A1;1333654;1.0
239;41;A1;1333649;0.285714285714
240;41;A1;1333664;-1.0
241;41;A1;1333637;0.857142857143
242;41;A1;1333670;-1.0
243;41;A1;562418;0.142857142857
244;41;A1;1333672;1.0
245;41;A1;437123;0.285714285714
246;41;A1;1333743;-1.0
247;41;A1;1333753;1.0
248;41;A1;1333744;0.571428571429
249;41;A1;1333767;1.0
250;41;A1;1333771;0.714285714286
251;41;A1;1333847;1.0
252;41;A1;1333838;1.0
253;41;A1;63857;1.0
254;41;A1;1235821;0.714285714286
255;41;A1;1333871;1.0
256;41;A1;668707;0.571428571429
257;41;A1;30374;0.571428571429
258;41;A1;1333885;0.714285714286
259;41;A1;1333889;1.0
260;41;A1;1333887;1.0
261;41;A1;1333895;0.142857142857
262;41;A1;1333614;1.0
263;41;A1;599917;-1.0
264;41;A1;1333959;1.0
265;41;A1;1333966;-1.0
266;41;A1;1333980;1.0
267;41;A1;556787;-1.0
268;41;A1;1333983;0.857142857143
269;41;A1;1333987;-1.0
270;41;A1;1265897;0.285714285714
271;41;A1;1333968;-1.0
272;41;A1;1239719;1.0
273;41;A1;1333989;-1.0
274;41;A1;1333984;0.714285714286
275;41;A1;1297712;0.428571428571
276;41;A1;1333999;1.0
277;41;A1;1333997;-1.0
278;41;A1;1334015;1.0
279;41;A1;537512;0.571428571429
280;41;A1;1232141;1.0
281;41;A1;1180543;-1.0
282;41;A1;1228327;0.571428571429
283;41;A1;1245853;1.0
284;41;A1;195037;0.714285714286
285;41;A1;1265991;0.857142857143
286;41;A1;1334046;1.0
287;41;A1;1334056;1.0
288;41;A1;1334043;-1.0
289;41;A1;1334055;0.142857142857
290;41;A1;1224694;1.0
291;41;A1;1333870;1.0
292;41;A1;1334077;-1.0
293;41;A1;1240503;-1.0
294;41;A1;1334078;1.0
295;41;A1;1334096;1.0
296;41;A1;1333886;0.142857142857
297;41;A1;1231237;1.0
298;41;A1;1227565;1.0
299;41;A1;1232273;1.0
300;41;A1;1334129;1.0
301;41;A1;1334141;0.857142857143
302;41;A1;1334149;0.714285714286
303;41;A1;1334151;-1.0
304;41;A1;1334136;1.0
305;41;A1;1334148;0.857142857143
306;41;A1;1334143;1.0
307;41;A1;1334163;1.0
308;41;A1;1334159;0.0
309;41;A1;1334170;0.857142857143
310;41;A1;556640;-1.0
311;41;A1;1334082;1.0
312;41;A1;1334131;1.0
313;41;A1;1334165;-1.0
314;41;A1;1334187;1.0
315;41;A1;1334150;0.142857142857
316;41;A1;970480;0.142857142857
317;41;A1;1240245;1.0
318;41;A1;1334201;1.0
319;41;A1;1334196;-1.0
320;41;A1;552131;-1.0
321;41;A1;1334242;1.0
322;41;A1;1334249;0.714285714286
323;41;A1;586873;-1.0
324;41;A1;1334256;0.142857142857
325;41;A1;1334275;0.428571428571
326;41;A1;437894;0.142857142857
327;41;A1;1334233;1.0
328;41;A1;570455;-1.0
329;41;A1;1036360;0.142857142857
330;41;A1;1334193;-1.0
331;41;A1;1334340;1.0
332;41;A1;1334365;1.0
333;41;A1;1327567;1.0
334;41;A1;1334416;1.0
335;41;A1;1334425;1.0
336;41;A1;1334403;1.0
337;41;A1;1334420;1.0
338;41;A1;1333652;-1.0
339;41;A1;1334500;1.0
340;41;A1;1242907;0.857142857143
341;41;A1;1334525;0.714285714286
342;41;A1;1334524;1.0
343;41;A1;1036711;0.285714285714
344;41;A1;1234251;1.0
345;41;A1;1333904;0.857142857143
346;41;A1;1334608;0.857142857143
347;41;A1;1334619;1.0
348;41;A1;460803;0.142857142857
349;41;A1;298735;-1.0
350;41;A1;1335010;0.571428571429
351;41;A1;1334185;-1.0
352;41;A1;969571;0.0
353;41;A1;543836;-1.0
354;41;A1;516879;-1.0
355;41;A1;1335109;-1.0
356;41;A1;591556;-1.0
357;41;A1;1335122;-1.0
358;41;A1;1335125;-1.0
359;41;A1;1335140;-1.0
360;41;A1;1335141;-1.0
361;41;A1;1335142;-1.0
362;41;A1;1335152;0.142857142857
363;41;A1;1335150;-1.0
364;41;A1;1335153;-1.0
365;41;A1;1335155;1.0
366;41;A1;1335139;-1.0
367;41;A1;1332952;1.0
368;41;A1;1334174;0.857142857143
369;41;A1;1008601;1.0
370;41;A1;1335373;1.0
371;41;A1;1335378;1.0
372;41;A1;969766;1.0
373;41;A1;1089964;0.714285714286
374;41;A1;1335382;0.857142857143
375;41;A1;1335380;0.857142857143
376;41;A1;1003927;0.428571428571
377;41;A1;1335385;0.285714285714
378;41;A1;1335387;1.0
379;41;A1;988105;0.857142857143
380;41;A1;1322177;-1.0
381;41;A1;1335478;-1.0
382;41;A1;1335479;-1.0
383;41;A1;1334402;1.0
384;41;A1;1012396;0.142857142857
385;41;A1;1335566;0.571428571429
386;41;A1;1335580;-1.0
387;41;A1;1335599;1.0
388;41;A1;1333659;-1.0
389;41;A1;1335812;1.0
390;41;A1;1221466;0.571428571429
391;41;A1;1335839;0.714285714286
392;41;A1;1335847;0.857142857143
393;41;A1;1335855;0.857142857143
394;41;A1;1333957;1.0
395;41;A1;1241991;-1.0
396;41;A1;1330820;-1.0
397;41;A1;1335878;1.0
398;41;A1;1335909;0.285714285714
399;41;A1;1333543;0.571428571429
400;41;A1;1335928;1.0
401;41;A1;1335953;1.0
402;41;A1;826348;0.428571428571
403;41;A1;1329377;0.857142857143
404;41;A1;1336028;1.0
405;41;A1;1232931;1.0
406;41;A1;1336088;0.142857142857
407;41;A1;1336103;1.0
408;41;A1;1336102;0.714285714286
409;41;A1;1209133;0.428571428571
410;41;A1;882394;1.0
411;41;A1;882442;1.0
412;41;A1;1234803;0.428571428571
413;41;A1;1036324;-1.0
414;41;A1;1336116;-1.0
415;41;A1;1232683;0.857142857143
416;41;A1;1336139;0.142857142857
417;41;A1;1232687;0.857142857143
418;41;A1;882424;1.0
419;41;A1;1232005;-1.0
420;41;A1;1336189;1.0
421;41;A1;1336203;0.857142857143
422;41;A1;1336108;0.142857142857
423;41;A1;1336241;0.285714285714
424;41;A1;1336244;-1.0
425;41;A1;1336230;0.857142857143
426;41;A1;1223122;0.714285714286
427;41;A1;1336289;0.857142857143
428;41;A1;1315957;0.142857142857
429;41;A1;1336333;0.142857142857
430;41;A1;1336346;1.0
431;41;A1;1336349;0.857142857143
432;41;A1;1336383;0.285714285714
433;41;A1;1336412;1.0
434;41;A1;1336426;1.0
435;41;A1;1336431;0.857142857143
436;41;A1;1336441;0.857142857143
437;41;A1;1336457;0.857142857143
438;41;A1;882421;1.0
439;41;A1;1322472;0.714285714286
440;41;A1;241169;0.285714285714
441;41;A1;882418;0.428571428571
442;41;A1;882427;0.857142857143
443;41;A1;1336518;0.714285714286
444;41;A1;1336554;0.857142857143
445;41;A1;1336552;0.571428571429
446;41;A1;1336586;-1.0
447;41;A1;1336599;1.0
448;41;A1;1334632;1.0
449;41;A1;988642;-1.0
450;41;A1;1336621;-1.0
451;41;A1;1336619;1.0
452;41;A1;1336676;1.0
453;41;A1;1336710;0.0
454;41;A1;1336094;-1.0
455;41;A1;1334373;0.857142857143
456;41;A1;1329940;-1.0
457;41;A1;1315240;0.714285714286
458;41;A1;1336835;-1.0
459;41;A1;1336842;-1.0
460;41;A1;1319448;-1.0
461;41;A1;1336925;0.857142857143
462;41;A1;144735;-1.0
463;41;A1;1337000;1.0
464;41;A1;1337020;0.0
465;41;A1;1241283;1.0
466;41;A1;1243287;0.142857142857
467;41;A1;1232945;0.142857142857
468;41;A1;1337204;-1.0
469;41;A1;1337206;1.0
470;41;A1;1208392;1.0
471;41;A1;1334306;-1.0
472;41;A1;1337255;-1.0
473;41;A1;1249223;1.0
474;41;A1;1336645;0.285714285714
475;41;A1;1336746;-1.0
476;41;A1;1334590;0.571428571429
477;41;A1;1337149;0.571428571429
478;41;A1;1337287;0.714285714286
479;41;A1;1232673;0.571428571429
480;41;A1;1294538;1.0
481;41;A1;1233009;0.142857142857
482;41;A1;1337433;0.285714285714
483;41;A1;1247701;0.857142857143
484;41;A1;1337547;0.857142857143
485;41;A1;1015795;0.714285714286
486;41;A1;1336201;0.857142857143
487;41;A1;1337588;0.857142857143
488;41;A1;1234669;0.857142857143
489;41;A1;1337549;1.0
490;41;A1;1222297;1.0
491;41;A1;1337802;0.857142857143
492;41;A1;32220;-1.0
493;41;A1;1337848;0.571428571429
494;41;A1;968866;1.0
495;41;A1;1337852;1.0
496;41;A1;598816;1.0
497;41;A1;1337880;1.0
498;41;A1;1337906;0.857142857143
499;41;A1;547490;-1.0
500;41;A1;1337987;0.857142857143
501;41;A1;1338023;0.285714285714
502;41;A1;1338033;1.0
503;41;A1;1338042;1.0
504;41;A1;1337977;0.714285714286
505;41;A1;1193284;1.0
506;41;A1;924844;0.428571428571
507;41;A1;1205899;0.571428571429
508;41;A1;1258591;-1.0
509;41;A1;1295059;-1.0
510;41;A1;1338065;-1.0
511;41;A1;1338141;1.0
512;41;A1;1222684;1.0
513;41;A1;1338170;1.0
514;41;A1;383275;-1.0
515;41;A1;562742;0.142857142857
516;41;A1;1338213;1.0
517;41;A1;989530;0.857142857143
518;41;A1;935077;1.0
519;41;A1;1337580;0.571428571429
520;41;A1;924859;1.0
521;41;A1;1229951;0.285714285714
522;41;A1;1297720;0.857142857143
523;41;A1;1338304;1.0
524;41;A1;1336283;1.0
525;41;A1;1228564;-1.0
526;41;A1;1260975;0.571428571429
527;41;A1;882436;1.0
528;41;A1;438190;0.428571428571
529;41;A1;1338374;0.571428571429
530;41;A1;1338379;0.285714285714
531;41;A1;1269665;0.428571428571
532;41;A1;1338407;0.428571428571
533;41;A1;1338713;0.857142857143
534;41;A1;1338776;1.0
535;41;A1;229199;-1.0
536;41;A1;1238499;1.0
537;41;A1;1338075;1.0
538;41;A1;1301781;-1.0
539;41;A1;1339077;1.0
540;41;A1;1339065;1.0
541;41;A1;918955;-1.0
542;41;A1;1339107;1.0
543;41;A1;1338247;0.428571428571
544;41;A1;1295056;1.0
545;41;A1;1339111;0.714285714286
546;41;A1;1084216;1.0
547;41;A1;1016425;-1.0
548;41;A1;467381;-1.0
549;41;A1;996028;0.857142857143
550;41;A1;248959;-1.0
551;41;A1;1339220;0.857142857143
552;41;A1;1261187;0.571428571429
553;41;A1;1339265;1.0
554;41;A1;1339212;-1.0
555;41;A1;1193296;1.0
556;41;A1;1206304;1.0
557;41;A1;1235947;-1.0
558;41;A1;935491;1.0
559;41;A1;1304318;-1.0
560;41;A1;1238477;0.857142857143
561;41;A1;1339374;0.857142857143
562;41;A1;1228015;1.0
563;41;A1;1339102;0.857142857143
564;41;A1;1339387;1.0
565;41;A1;268608;0.714285714286
566;41;A1;1339472;0.142857142857
567;41;A1;1334336;-1.0
568;41;A1;1337801;0.857142857143
569;41;A1;1339529;0.857142857143
570;41;A1;1316417;1.0
571;41;A1;882391;0.142857142857
572;41;A1;1338323;0.857142857143
573;41;A1;1338281;0.142857142857
574;41;A1;1338303;1.0
575;41;A1;1339577;1.0
576;41;A1;1339592;-1.0
577;41;A1;1338339;1.0
578;41;A1;1334532;1.0
579;41;A1;908917;0.857142857143
580;41;A1;1339627;0.857142857143
581;41;A1;1339638;1.0
582;41;A1;1339662;-1.0
583;41;A1;1339695;-1.0
584;41;A1;1339756;1.0
585;41;A1;1321870;-1.0
586;41;A1;1339383;0.0
587;41;A1;1339869;0.142857142857
588;41;A1;1224907;-1.0
589;41;A1;1339895;-1.0
590;41;A1;1339902;1.0
591;41;A1;1339922;0.714285714286
592;41;A1;1339867;-1.0
593;41;A1;1339952;1.0
594;41;A1;1339962;0.0
595;41;A1;1233451;-1.0
596;41;A1;1339986;1.0
597;41;A1;1339984;-1.0
598;41;A1;1333650;1.0
599;41;A1;1340014;-1.0
600;41;A1;1340013;1.0
601;41;A1;1334047;0.142857142857
602;41;A1;1232057;-1.0
603;41;A1;1340057;0.857142857143
604;41;A1;973516;-1.0
605;41;A1;1269733;0.285714285714
606;41;A1;1340073;0.714285714286
607;41;A1;1339416;-1.0
608;41;A1;1340130;1.0
609;41;A1;179940;-1.0
610;41;A1;1036732;-1.0
611;41;A1;1340232;-1.0
612;41;A1;1327232;-1.0
613;41;A1;1340240;1.0
614;41;A1;1340261;0.714285714286
615;41;A1;1340269;1.0
616;41;A1;1340264;0.571428571429
617;41;A1;1340243;1.0
618;41;A1;1340289;1.0
619;41;A1;1340308;1.0
620;41;A1;1336522;0.714285714286
621;41;A1;1340325;1.0
622;41;A1;1178572;0.714285714286
623;41;A1;224273;-1.0
624;41;A1;1340349;-1.0
625;41;A1;1340361;-1.0
626;41;A1;989488;-1.0
627;41;A1;1178200;0.0
628;41;A1;992368;0.428571428571
629;41;A1;1335016;1.0
630;41;A1;1340393;1.0
631;41;A1;1340387;0.142857142857
632;41;A1;1340427;0.142857142857
633;41;A1;1334950;-1.0
634;41;A1;1204957;-1.0
635;41;A1;1340464;-1.0
636;41;A1;1333485;0.571428571429
637;41;A1;1340516;1.0
638;41;A1;1340511;0.714285714286
639;41;A1;1235045;0.0
640;41;A1;1236145;-1.0
641;41;A1;1182850;-1.0
642;41;A1;1340546;-1.0
643;41;A1;1339599;0.857142857143
644;41;A1;644734;0.142857142857
645;41;A1;1290961;-1.0
646;41;A1;1334442;-1.0
647;41;A1;1340592;1.0
648;41;A1;557327;0.142857142857
649;41;A1;1340600;1.0
650;41;A1;1340590;-1.0
651;41;A1;1340609;-1.0
652;41;A1;1340627;0.285714285714
653;41;A1;1340633;1.0
654;41;A1;1340640;0.571428571429
655;41;A1;1340660;-1.0
656;41;A1;516882;-1.0
657;41;A1;1340672;-1.0
658;41;A1;1340679;-1.0
659;41;A1;1340673;1.0
660;41;A1;1340671;-1.0
661;41;A1;1339806;0.142857142857
662;41;A1;1340701;1.0
663;41;A1;1337856;-1.0
664;41;A1;1335960;1.0
665;41;A1;1340235;0.0
666;41;A1;1260375;0.142857142857
667;41;A1;194750;-1.0
668;41;A1;1340781;-1.0
669;41;A1;584966;-1.0
670;41;A1;1340785;1.0
671;41;A1;1340473;0.142857142857
672;41;A1;1340819;-1.0
673;41;A1;1339011;-1.0
674;41;A1;1254931;1.0
675;41;A1;1340857;1.0
676;41;A1;1340869;1.0
677;41;A1;1340876;-1.0
678;41;A1;1340905;-1.0
679;41;A1;1232093;1.0
680;41;A1;1340574;-1.0
681;41;A1;1341163;0.714285714286
682;41;A1;1341165;1.0
683;41;A1;1334230;1.0
684;41;A1;1328360;-1.0
685;41;A1;1234699;1.0
686;41;A1;1297362;0.714285714286
687;41;A1;1341247;0.714285714286
688;41;A1;1341250;0.714285714286
689;41;A1;1341246;0.428571428571
690;41;A1;1341252;0.714285714286
691;41;A1;1341248;0.571428571429
692;41;A1;1341249;0.571428571429
693;41;A1;1341256;1.0
694;41;A1;1304462;1.0
695;41;A1;1251129;0.857142857143
696;41;A1;1261425;-1.0
697;41;A1;1340885;-1.0
698;41;A1;1341389;0.142857142857
699;41;A1;1341405;-1.0
700;41;A1;1335663;-1.0
701;41;A1;1232691;1.0
702;41;A1;1334255;-1.0
703;41;A1;291580;1.0
704;41;A1;1015492;0.285714285714
705;41;A1;1340703;0.285714285714
706;41;A1;683215;0.428571428571
707;41;A1;1341510;1.0
708;41;A1;1312259;0.142857142857
709;41;A1;1296543;0.142857142857
710;41;A1;925210;1.0
711;41;A1;1233899;0.285714285714
712;41;A1;1211362;0.142857142857
713;41;A1;993778;-1.0
714;41;A1;1283751;-1.0
715;41;A1;1201543;0.714285714286
716;41;A1;1341855;0.142857142857
717;41;A1;1276935;-1.0
718;41;A1;61796;-1.0
719;41;A1;24217;0.142857142857
720;41;A1;882430;1.0
721;41;A1;129318;-1.0
722;41;A1;4570;-1.0
723;41;A1;1246165;0.285714285714
724;41;A1;1036792;-1.0
725;41;A1;1341575;0.285714285714
726;41;A1;1342329;1.0
727;41;A1;1342343;0.857142857143
728;41;A1;1295089;-1.0
729;41;A1;1012642;-1.0
730;41;A1;1342389;0.714285714286
731;41;A1;1342396;1.0
732;41;A1;1338245;1.0
733;41;A1;1342413;1.0
734;41;A1;1342409;-1.0
735;41;A1;1342453;0.285714285714
736;41;A1;1342448;1.0
737;41;A1;1342478;-1.0
738;41;A1;1244495;0.142857142857
739;41;A1;1342621;1.0
740;41;A1;1342092;-1.0
741;41;A1;453800;-1.0
742;41;A1;1342674;0.571428571429
743;41;A1;1342707;-1.0
744;41;A1;1342770;-1.0
745;41;A1;1342796;1.0
746;41;A1;972748;-1.0
747;41;A1;1341176;0.142857142857
748;41;A1;338523;-1.0
749;41;A1;17231;-1.0
750;41;A1;1343258;-1.0
751;41;A1;1321439;-1.0
752;41;A1;1345360;1.0
753;41;A1;1036957;0.285714285714
754;41;A1;543815;-1.0
755;41;A1;1345415;-1.0
756;41;A1;1221535;0.142857142857
757;41;A1;201790;-1.0
758;41;A1;1333644;-1.0
759;41;A1;1248089;-1.0
760;41;A1;1036327;-1.0
761;41;A1;1239121;0.142857142857
762;41;A1;334534;-1.0
763;41;A1;1345787;0.285714285714
764;41;A1;437119;0.285714285714
765;41;A1;1036345;-1.0
766;41;A1;153624;-1.0
767;41;A1;1346069;0.285714285714
768;41;A1;1346072;-1.0
769;41;A1;1346096;0.428571428571
770;41;A1;1335114;-1.0
771;41;A1;1346215;0.285714285714
772;41;A1;1346258;1.0
773;41;A1;1346349;1.0
774;41;A1;341389;-1.0
775;41;A1;1346365;1.0
776;41;A1;473176;-1.0
777;41;A1;1041805;0.285714285714
778;41;A1;1212844;0.571428571429
779;41;A1;1233407;-1.0
780;41;A1;1334261;1.0
781;41;A1;1241833;-1.0
782;41;A1;1286099;0.428571428571
783;41;A1;1336682;0.142857142857
784;41;A1;1229957;1.0
785;41;A1;1346680;0.285714285714
786;41;A1;1229809;0.428571428571
787;41;A1;1335086;-1.0
788;41;A1;54997;-1.0
789;41;A1;1339623;-1.0
790;41;A1;1346724;-1.0
791;41;A1;1346741;1.0
792;41;A1;1346778;0.714285714286
793;41;A1;1336796;1.0
794;41;A1;1346875;-1.0
795;41;A1;1229677;-1.0
796;41;A1;1340788;1.0
797;41;A1;1345532;-1.0
798;41;A1;1230021;1.0
799;41;A1;1230821;-1.0
800;41;A1;1036333;-1.0
801;41;A1;1346978;0.857142857143
802;41;A1;1036366;0.428571428571
803;41;A1;971671;-1.0
804;41;A1;1016398;0.142857142857
805;41;A1;1320882;-1.0
806;41;A1;1340000;-1.0
807;41;A1;1334901;-1.0
808;41;A1;405344;-1.0
809;41;A1;1236461;0.571428571429
810;41;A1;1169758;0.285714285714
811;41;A1;1334062;-1.0
812;41;A1;1347519;0.428571428571
813;41;A1;1347546;0.857142857143
814;41;A1;1334523;-1.0
815;41;A1;1174666;0.857142857143
816;41;A1;1191853;1.0
817;41;A1;1216045;0.571428571429
818;41;A1;1243615;-1.0
819;41;A1;1239895;-1.0
820;41;A1;1341040;-1.0
821;41;A1;1232265;-1.0
822;41;A1;1144738;1.0
823;41;A1;1200910;-1.0
824;41;A1;1340455;-1.0
825;41;A1;1347710;0.428571428571
826;41;A1;1341429;-1.0
827;41;A1;458284;0.571428571429
828;41;A1;1130638;-1.0
829;41;A1;198043;0.428571428571
830;41;A1;1332978;-1.0
831;41;A1;1348000;1.0
832;41;A1;1334058;-1.0
833;41;A1;1348057;-1.0
834;41;A1;471508;-1.0
835;41;A1;1348164;0.0
836;41;A1;1078537;1.0
837;41;A1;1140832;0.428571428571
838;41;A1;1338270;-1.0
839;41;A1;1232927;-1.0
840;41;A1;1340457;1.0
841;41;A1;1348663;-1.0
842;41;A1;1232947;0.142857142857
843;41;A1;1336199;1.0
844;41;A1;1036804;0.428571428571
845;41;A1;1339483;-1.0
846;41;A1;1229581;1.0
847;41;A1;1334605;-1.0
848;41;A1;1334355;0.714285714286
849;41;A1;227650;-1.0
850;41;A1;444022;1.0
851;41;A1;1349383;0.714285714286
852;41;A1;1333884;0.714285714286
853;41;A1;1349435;-1.0
854;41;A1;992242;-1.0
855;41;A1;1349527;0.142857142857
856;41;A1;1272247;1.0
857;41;A1;1339206;0.857142857143
858;41;A1;1109245;0.285714285714
859;41;A1;1338242;1.0
860;41;A1;1292099;0.571428571429
861;41;A1;1234403;-1.0
862;41;A1;1334391;1.0
863;41;A1;1339081;-1.0
